Col1
64.34675
65.17014
65.17014
71.16007
71.16007
66.80955
66.80955
65.42374
65.42374
68.69131
68.69131
60.76631
60.76631
62.999897
62.999897
68.05059
68.05059
64.7843
64.7843
66.63611
66.63611
58.657345
58.657345
61.29688
61.29688
66.04544
66.04544
58.215282
58.215282
65.62428
65.62428
59.416245
59.416245
73.03323
73.03323
53.40098
53.40098
55.646133
55.646133
55.426365
55.426365
55.71539
55.71539
57.42905
57.42905
59.031902
59.031902
57.645275
57.645275
49.66411
49.66411
47.357105
47.357105
59.598747
59.598747
42.965267
42.965267
45.844837
45.844837
44.306553
44.306553
50.932728
50.932728
52.716507
52.716507
58.51825
58.51825
49.70687
49.70687
35.52683
35.52683
49.719696
49.719696
44.53716
44.53716
81.257
81.03813
