rowseq,prodate,prodtime,shift,hogi,stage_x,ordno,batchno,compno,stimes,etimes,mntime,mxtime,mxtemp,mxkwh,mxrpm,part,start_temp,stop_temp,stop_power,setnum,upload_yn,datetime,time_range,groupid,tmh,worktype,cdrub,stage_y,mchid,wdate,wsht,batno,mnval,mngrd,create_time,bzval,bzgrd,ydval,ydgrd,mhval,mhgrd,mlval,mlgrd,t10val,t10grd,t50val,t50grd,t90val,t90grd,lbgrd,grd,mnmch,lbmch
车次代号,生产日期,生产时间,班次,生产机台,炼胶阶段,炼胶车数,车次,胶料品名,开始时间,结束时间,排胶时间,混炼时间,混炼温度,混炼功率,转子转速,班次,开始温度,结束温度,停止功率,设定值,是否上传数据,生产时间戳,时间区间,,检验顺序号,胶料号,胶料号,炼胶阶段,生产机台,日期,班次,生产车次,门尼值,门尼等级,检测时间戳,比重,比重等级,硬度,硬度等级,硫变,硫变等级,硫变,硫变等级,硫变,硫变等级,硫变,硫变等级,硫变,硫变等级,硫变等级,等级,门尼检测机台号,硫变检测机台号
23AM100351027,20231022,115949,1,B03,F ,56,27,L-FM-J668-05,2023/10/22 11:57,2023/10/22 11:59,92,109,112.3,249,24,A,122,112.3,1045,56,Y,2023/10/22 11:59,109,20,E101B032023102210044,L-FM-J668-05,J668  ,FM ,B03,20231022,1,27,90.8,0,2023/10/22 13:32,1.165,1,94.5,1,55.48,1,3.25,1,26.5,1,44.6,0,85.2,1,1,1,K06,G08
23AL200930027,20231021,210628,3,B03,F ,46,27,L-FM-J668-05,2023/10/21 21:04,2023/10/21 21:06,92,109,111.4,232,25,C,111,111.4,831,46,Y,2023/10/21 21:06,109,20,E101B032023102130016,L-FM-J668-05,J668  ,FM ,B03,20231021,3,27,92,0,2023/10/21 22:48,1.169,1,93.6,1,57.03,1,3.39,1,28.1,1,45.3,0,83.3,1,1,1,K05,G09
23AL104459027,20231021,114200,1,B03,F ,56,27,L-FM-J668-05,2023/10/21 11:40,2023/10/21 11:41,92,109,111.3,216,24,A,122,111.3,1065,56,Y,2023/10/21 11:42,108,20,E101B032023102110060,L-FM-J668-05,J668  ,FM ,B03,20231021,1,27,0,0,2023/10/21 13:31,1.162,1,94.6,1,53.36,1,2.92,1,26.6,1,44,0,81.6,1,1,1,,G08
23AL104459027,20231021,114200,1,B03,F ,56,27,L-FM-J668-05,2023/10/21 11:40,2023/10/21 11:41,92,109,111.3,216,24,A,122,111.3,1065,56,Y,2023/10/21 11:42,108,20,E101B032023102110060,L-FM-J668-05,J668  ,FM ,B03,20231021,1,27,91,0,2023/10/21 14:20,1.162,1,94.6,1,53.36,1,2.92,1,26.6,1,44,0,81.6,1,1,1,K02,G08
23AK233522027,20231021,3349,3,B03,F ,46,27,L-FM-J668-05,2023/10/21 0:31,2023/10/21 0:33,92,109,110.6,181,24,C,115,110.6,1427,46,Y,2023/10/21 0:33,108,20,E101B032023102030064,L-FM-J668-05,J668  ,FM ,B03,20231020,3,27,89.9,0,2023/10/21 2:48,1.169,1,93.9,1,54.99,1,3.38,1,27.1,1,44,0,81.9,1,1,1,K02,G07
23AN092701026,20231023,102934,1,B03,F ,56,26,L-FM-J668-05,2023/10/23 10:27,2023/10/23 10:29,92,109,112.2,251,24,A,125,112.2,1080,56,Y,2023/10/23 10:29,108,20,E101B032023102310028,L-FM-J668-05,J668  ,FM ,B03,20231023,1,26,91.3,0,2023/10/23 12:36,1.168,1,93.4,1,57.53,1,3.23,1,28.2,1,45.4,0,84.2,1,1,1,K03,G09
23AM203255026,20231022,212832,3,B03,F ,50,26,L-FM-J668-05,2023/10/22 21:26,2023/10/22 21:28,92,109,110.6,249,24,C,116,110.6,652,50,Y,2023/10/22 21:28,107,20,E101B032023102230020,L-FM-J668-05,J668  ,FM ,B03,20231022,3,26,88.9,0,2023/10/22 23:37,1.171,1,94.1,1,57.6,1,3.36,1,26.7,1,44.2,0,84.8,1,1,1,K05,G08
23AM100351026,20231022,115748,1,B03,F ,56,26,L-FM-J668-05,2023/10/22 11:55,2023/10/22 11:57,92,109,107.4,237,25,A,118,107.4,805,56,Y,2023/10/22 11:57,109,20,E101B032023102210043,L-FM-J668-05,J668  ,FM ,B03,20231022,1,26,88.4,0,2023/10/22 13:29,1.169,1,93.6,1,56.58,1,3.3,1,26.4,1,43.8,0,82.8,1,1,1,K06,G08
23AL200930026,20231021,210426,3,B03,F ,46,26,L-FM-J668-05,2023/10/21 21:02,2023/10/21 21:04,92,109,110.8,232,25,C,118,110.8,656,46,Y,2023/10/21 21:04,108,20,E101B032023102130015,L-FM-J668-05,J668  ,FM ,B03,20231021,3,26,92.1,0,2023/10/21 22:40,1.17,1,94.1,1,56.35,1,3.42,1,28,1,45.3,0,83.9,1,1,1,K05,G09
23AL104459026,20231021,113958,1,B03,F ,56,26,L-FM-J668-05,2023/10/21 11:38,2023/10/21 11:39,92,109,111.4,229,25,A,118,111.4,948,56,Y,2023/10/21 11:39,108,20,E101B032023102110059,L-FM-J668-05,J668  ,FM ,B03,20231021,1,26,0,0,2023/10/21 13:27,1.169,1,94.2,1,56.65,1,3.25,1,27.1,1,45,0,85.5,1,1,1,,G08
23AL104459026,20231021,113958,1,B03,F ,56,26,L-FM-J668-05,2023/10/21 11:38,2023/10/21 11:39,92,109,111.4,229,25,A,118,111.4,948,56,Y,2023/10/21 11:39,108,20,E101B032023102110059,L-FM-J668-05,J668  ,FM ,B03,20231021,1,26,91.2,0,2023/10/21 14:13,1.169,1,94.2,1,56.65,1,3.25,1,27.1,1,45,0,85.5,1,1,1,K02,G08
23AK233522026,20231021,3147,3,B03,F ,46,26,L-FM-J668-05,2023/10/21 0:29,2023/10/21 0:31,92,109,109,151,24,C,125,109,391,46,Y,2023/10/21 0:31,108,20,E101B032023102030063,L-FM-J668-05,J668  ,FM ,B03,20231020,3,26,89.8,0,2023/10/21 2:45,1.171,1,94.3,1,56.5,1,3.43,1,27.5,1,44.3,0,81.5,1,1,1,K03,G07
23AN092701025,20231023,102732,1,B03,F ,56,25,L-FM-J668-05,2023/10/23 10:25,2023/10/23 10:27,92,109,111.7,238,24,A,104,111.7,1326,56,Y,2023/10/23 10:27,108,20,E101B032023102310028,L-FM-J668-05,J668  ,FM ,B03,20231023,1,25,91.3,0,2023/10/23 12:36,1.167,1,94.1,1,57.05,1,3.16,1,28.3,1,45.7,0,84.9,1,1,1,K03,G09
23AM203255025,20231022,212629,3,B03,F ,50,25,L-FM-J668-05,2023/10/22 21:24,2023/10/22 21:26,92,109,112.5,73,24,C,114,112.5,922,50,Y,2023/10/22 21:26,108,20,E101B032023102230020,L-FM-J668-05,J668  ,FM ,B03,20231022,3,25,88.9,0,2023/10/22 23:34,1.167,1,93.5,1,56.54,1,3.36,1,26.3,1,44,0,84.7,1,1,1,K05,G08
23AM100351025,20231022,115545,1,B03,F ,56,25,L-FM-J668-05,2023/10/22 11:53,2023/10/22 11:55,92,109,109.1,219,24,A,121,109.1,826,56,Y,2023/10/22 11:55,108,20,E101B032023102210043,L-FM-J668-05,J668  ,FM ,B03,20231022,1,25,88.4,0,2023/10/22 13:26,1.168,1,94.5,1,56.52,1,3.16,1,26,1,43.3,0,81.5,1,1,1,K06,G08
23AL200930025,20231021,210223,3,B03,F ,46,25,L-FM-J668-05,2023/10/21 21:00,2023/10/21 21:02,92,110,107.2,232,24,C,130,107.2,944,46,Y,2023/10/21 21:02,109,20,E101B032023102130015,L-FM-J668-05,J668  ,FM ,B03,20231021,3,25,92.1,0,2023/10/21 22:40,1.169,1,93.9,1,54.85,1,3.42,1,27.8,1,45.1,0,83.5,1,1,1,K05,G09
23AL104459025,20231021,113756,1,B03,F ,56,25,L-FM-J668-05,2023/10/21 11:36,2023/10/21 11:37,92,109,112.4,234,25,A,121,112.4,1345,56,Y,2023/10/21 11:37,108,20,E101B032023102110059,L-FM-J668-05,J668  ,FM ,B03,20231021,1,25,0,0,2023/10/21 13:24,1.165,1,94.6,1,57.52,1,3.28,1,27,1,44.5,0,83.2,1,1,1,,G08
23AL104459025,20231021,113756,1,B03,F ,56,25,L-FM-J668-05,2023/10/21 11:36,2023/10/21 11:37,92,109,112.4,234,25,A,121,112.4,1345,56,Y,2023/10/21 11:37,108,20,E101B032023102110059,L-FM-J668-05,J668  ,FM ,B03,20231021,1,25,91.2,0,2023/10/21 14:13,1.165,1,94.6,1,57.52,1,3.28,1,27,1,44.5,0,83.2,1,1,1,K02,G08
23AK233522025,20231021,2945,3,B03,F ,46,25,L-FM-J668-05,2023/10/21 0:27,2023/10/21 0:29,92,109,108.7,157,25,C,106,108.7,347,46,Y,2023/10/21 0:29,109,20,E101B032023102030063,L-FM-J668-05,J668  ,FM ,B03,20231020,3,25,89.8,0,2023/10/21 2:42,1.169,1,94.1,1,56.81,1,3.51,1,27.7,1,44.5,0,81.1,1,1,1,K03,G07
23AN092701024,20231023,102531,1,B03,F ,56,24,L-FM-J668-05,2023/10/23 10:23,2023/10/23 10:25,92,109,111.9,55,25,A,101,111.9,1019,56,Y,2023/10/23 10:25,108,20,E101B032023102310027,L-FM-J668-05,J668  ,FM ,B03,20231023,1,24,91.1,0,2023/10/23 12:36,1.173,1,93.4,1,52.76,1,3.23,1,28.2,1,45.9,0,86.6,1,1,1,K02,G09
23AM203255024,20231022,212427,3,B03,F ,50,24,L-FM-J668-05,2023/10/22 21:22,2023/10/22 21:24,92,109,114,60,25,C,117,114,1248,50,Y,2023/10/22 21:24,108,20,E101B032023102230019,L-FM-J668-05,J668  ,FM ,B03,20231022,3,24,92.9,0,2023/10/22 23:31,1.169,1,93.2,1,56.34,1,3.4,1,26.3,1,43.7,0,83.5,1,1,1,K05,G08
23AM100351024,20231022,115343,1,B03,F ,56,24,L-FM-J668-05,2023/10/22 11:51,2023/10/22 11:53,92,109,109.3,238,24,A,145,109.3,708,56,Y,2023/10/22 11:53,109,20,E101B032023102210042,L-FM-J668-05,J668  ,FM ,B03,20231022,1,24,90.2,0,2023/10/22 13:19,1.172,1,93.4,1,56.76,1,3.19,1,26.4,1,44,0,82.9,1,1,1,K05,G08
23AL200930024,20231021,210021,3,B03,F ,46,24,L-FM-J668-05,2023/10/21 20:58,2023/10/21 21:00,92,109,111.8,242,24,C,118,111.8,859,46,Y,2023/10/21 21:00,108,20,E101B032023102130014,L-FM-J668-05,J668  ,FM ,B03,20231021,3,24,94.2,0,2023/10/21 22:36,1.17,1,93.7,1,58.75,1,3.45,1,28.5,1,45.5,0,82.9,1,1,1,K05,G09
23AL104459024,20231021,113554,1,B03,F ,56,24,L-FM-J668-05,2023/10/21 11:34,2023/10/21 11:35,92,109,111.6,237,25,A,114,111.6,614,56,Y,2023/10/21 11:35,108,20,E101B032023102110058,L-FM-J668-05,J668  ,FM ,B03,20231021,1,24,90.7,0,2023/10/21 13:20,1.168,1,95.2,1,56.5,1,3.29,1,26.6,1,44.1,0,83.7,1,1,1,K04,G08
23AK233522024,20231021,2745,3,B03,F ,46,24,L-FM-J668-05,2023/10/21 0:25,2023/10/21 0:27,92,109,108.6,144,27,C,106,108.6,520,46,Y,2023/10/21 0:27,108,20,E101B032023102030062,L-FM-J668-05,J668  ,FM ,B03,20231020,3,24,88.1,0,2023/10/21 2:39,1.171,1,94.7,1,56.34,1,3.41,1,27.6,1,44.5,0,81.7,1,1,1,K03,G07
23AN092701023,20231023,102329,1,B03,F ,56,23,L-FM-J668-05,2023/10/23 10:21,2023/10/23 10:23,92,109,108.9,66,25,A,120,108.9,1995,56,Y,2023/10/23 10:23,109,20,E101B032023102310027,L-FM-J668-05,J668  ,FM ,B03,20231023,1,23,91.1,0,2023/10/23 12:36,1.171,1,94.7,1,57.25,1,3.18,1,28.3,1,45.6,0,84.8,1,1,1,K02,G09
23AM203255023,20231022,212224,3,B03,F ,50,23,L-FM-J668-05,2023/10/22 21:20,2023/10/22 21:22,92,109,110.2,230,24,C,128,110.2,1826,50,Y,2023/10/22 21:22,108,20,E101B032023102230019,L-FM-J668-05,J668  ,FM ,B03,20231022,3,23,92.9,0,2023/10/22 23:27,1.167,1,94.1,1,56.99,1,3.32,1,26.5,1,43.8,0,82.4,1,1,1,K05,G08
23AM100351023,20231022,115141,1,B03,F ,56,23,L-FM-J668-05,2023/10/22 11:49,2023/10/22 11:51,92,109,108.6,63,25,A,119,108.6,1460,56,Y,2023/10/22 11:51,109,20,E101B032023102210042,L-FM-J668-05,J668  ,FM ,B03,20231022,1,23,90.2,0,2023/10/22 13:18,1.171,1,94.7,1,56.91,1,3.18,1,26.6,1,44.3,0,83.7,1,1,1,K05,G08
23AL200930023,20231021,205819,3,B03,F ,46,23,L-FM-J668-05,2023/10/21 20:56,2023/10/21 20:58,92,109,112.8,239,24,C,132,112.8,1152,46,Y,2023/10/21 20:58,109,20,E101B032023102130014,L-FM-J668-05,J668  ,FM ,B03,20231021,3,23,94.2,0,2023/10/21 22:36,1.169,1,94.3,1,57.03,1,3.41,1,28.2,1,45.4,0,83.8,1,1,1,K05,G09
23AL104459023,20231021,113352,1,B03,F ,56,23,L-FM-J668-05,2023/10/21 11:32,2023/10/21 11:33,92,109,110.4,242,25,A,114,110.4,399,56,Y,2023/10/21 11:33,108,20,E101B032023102110058,L-FM-J668-05,J668  ,FM ,B03,20231021,1,23,90.7,0,2023/10/21 13:17,1.167,1,95.1,1,56.98,1,3.27,1,26.7,1,44.4,0,84.7,1,1,1,K04,G08
23AK233522023,20231021,2533,3,B03,F ,46,23,L-FM-J668-05,2023/10/21 0:23,2023/10/21 0:25,94,111,107.4,149,24,C,120,107.4,235,46,Y,2023/10/21 0:25,110,20,E101B032023102030062,L-FM-J668-05,J668  ,FM ,B03,20231020,3,23,88.1,0,2023/10/21 2:36,1.169,1,94.6,1,55.88,1,3.44,1,27.7,1,44.6,0,82.4,1,1,1,K03,G07
23AN092701022,20231023,102126,1,B03,F ,56,22,L-FM-J668-05,2023/10/23 10:19,2023/10/23 10:21,92,109,111.2,223,24,A,120,111.2,1169,56,Y,2023/10/23 10:21,109,20,E101B032023102310026,L-FM-J668-05,J668  ,FM ,B03,20231023,1,22,92.8,0,2023/10/23 12:36,1.166,1,93.4,1,58.67,1,3.28,1,28.4,1,45.6,0,84.1,1,1,1,K02,G09
23AM203255022,20231022,212022,3,B03,F ,50,22,L-FM-J668-05,2023/10/22 21:18,2023/10/22 21:20,92,109,111.9,231,25,C,105,111.9,805,50,Y,2023/10/22 21:20,109,20,E101B032023102230018,L-FM-J668-05,J668  ,FM ,B03,20231022,3,22,94.2,0,2023/10/22 23:24,1.166,1,93.7,1,56.29,1,3.31,1,26.5,1,43.9,0,83.1,1,1,1,K05,G08
23AM100351022,20231022,114938,1,B03,F ,56,22,L-FM-J668-05,2023/10/22 11:47,2023/10/22 11:49,92,109,108.8,253,24,A,123,108.8,1045,56,Y,2023/10/22 11:49,108,20,E101B032023102210041,L-FM-J668-05,J668  ,FM ,B03,20231022,1,22,90.4,0,2023/10/22 13:13,1.166,1,93.4,1,55.9,1,3.25,1,26.8,1,44.2,0,82.9,1,1,1,K05,G08
23AL200930022,20231021,205618,3,B03,F ,46,22,L-FM-J668-05,2023/10/21 20:54,2023/10/21 20:56,92,109,111.3,249,25,C,121,111.3,1079,46,Y,2023/10/21 20:56,109,20,E101B032023102130013,L-FM-J668-05,J668  ,FM ,B03,20231021,3,22,90.1,0,2023/10/21 22:48,1.171,1,94.1,1,57.07,1,3.43,1,28,1,45.1,0,83.1,1,1,1,K04,G09
23AL104459022,20231021,113149,1,B03,F ,56,22,L-FM-J668-05,2023/10/21 11:29,2023/10/21 11:31,92,109,109.2,74,24,A,123,109.2,1021,56,Y,2023/10/21 11:31,108,20,E101B032023102110057,L-FM-J668-05,J668  ,FM ,B03,20231021,1,22,89.5,0,2023/10/21 13:14,1.165,1,94.6,1,56.06,1,3.26,1,26.7,1,44.5,0,83.8,1,1,1,K04,G08
23AK233522022,20231021,2328,3,B03,F ,46,22,L-FM-J668-05,2023/10/21 0:21,2023/10/21 0:23,92,109,109.2,144,24,C,114,109.2,217,46,Y,2023/10/21 0:23,108,20,E101B032023102030061,L-FM-J668-05,J668  ,FM ,B03,20231020,3,22,87.2,0,2023/10/21 2:33,1.17,1,95.1,1,56.4,1,3.41,1,27.6,1,44.4,0,81.5,1,1,1,K04,G07
23AN092701021,20231023,101915,1,B03,F ,56,21,L-FM-J668-05,2023/10/23 10:17,2023/10/23 10:19,92,109,111.9,225,24,A,125,111.9,1084,56,Y,2023/10/23 10:19,109,20,E101B032023102310026,L-FM-J668-05,J668  ,FM ,B03,20231023,1,21,92.8,0,2023/10/23 12:36,1.167,1,94.1,1,52.6,1,2.87,1,28.4,1,46,0,85.2,1,1,1,K02,G09
23AM203255021,20231022,211820,3,B03,F ,50,21,L-FM-J668-05,2023/10/22 21:16,2023/10/22 21:18,92,109,114,60,24,C,133,114,932,50,Y,2023/10/22 21:18,108,20,E101B032023102230018,L-FM-J668-05,J668  ,FM ,B03,20231022,3,21,94.2,0,2023/10/22 23:21,1.165,1,93.6,1,55.9,1,2.97,1,26,1,43.4,0,82.7,1,1,1,K05,G08
23AM100351021,20231022,114735,1,B03,F ,56,21,L-FM-J668-05,2023/10/22 11:45,2023/10/22 11:47,92,109,111.4,59,24,A,109,111.4,959,56,Y,2023/10/22 11:47,108,20,E101B032023102210041,L-FM-J668-05,J668  ,FM ,B03,20231022,1,21,90.4,0,2023/10/22 13:13,1.164,1,94.7,1,56.71,1,3.23,1,26.9,1,44.7,0,83.5,1,1,1,K05,G08
23AL200930021,20231021,205413,3,B03,F ,46,21,L-FM-J668-05,2023/10/21 20:52,2023/10/21 20:54,92,109,110.7,230,24,C,108,110.7,480,46,Y,2023/10/21 20:54,108,20,E101B032023102130013,L-FM-J668-05,J668  ,FM ,B03,20231021,3,21,90.1,0,2023/10/21 22:48,1.169,1,93.9,1,56.57,1,3.46,1,27.9,1,45,0,83.1,1,1,1,K04,G09
23AL104459021,20231021,112947,1,B03,F ,56,21,L-FM-J668-05,2023/10/21 11:27,2023/10/21 11:29,92,109,110.8,245,24,A,114,110.8,1036,56,Y,2023/10/21 11:29,108,20,E101B032023102110057,L-FM-J668-05,J668  ,FM ,B03,20231021,1,21,89.5,0,2023/10/21 13:11,1.172,1,94.7,1,56,1,3.2,1,26.6,1,44,0,83.6,1,1,1,K04,G08
23AK233522021,20231021,2127,3,B03,F ,46,21,L-FM-J668-05,2023/10/21 0:19,2023/10/21 0:21,92,109,107.8,197,25,C,110,107.8,1156,46,Y,2023/10/21 0:21,109,20,E101B032023102030061,L-FM-J668-05,J668  ,FM ,B03,20231020,3,21,87.2,0,2023/10/21 2:29,1.171,1,94.3,1,56.15,1,3.42,1,27.1,1,44.2,0,81.8,1,1,1,K04,G07
23AN092701020,20231023,101712,1,B03,F ,56,20,L-FM-J668-05,2023/10/23 10:15,2023/10/23 10:17,92,109,109.1,71,24,A,107,109.1,471,56,Y,2023/10/23 10:17,108,20,E101B032023102310025,L-FM-J668-05,J668  ,FM ,B03,20231023,1,20,89.2,0,2023/10/23 12:36,1.165,1,94.5,1,55.4,1,3.12,1,26.3,1,44.4,0,87.4,1,1,1,K02,G08
23AM203255020,20231022,211618,3,B03,F ,50,20,L-FM-J668-05,2023/10/22 21:14,2023/10/22 21:16,92,109,113.1,232,24,C,117,113.1,1330,50,Y,2023/10/22 21:16,108,20,E101B032023102230017,L-FM-J668-05,J668  ,FM ,B03,20231022,3,20,92.8,0,2023/10/22 23:17,1.169,1,94.1,1,56.56,1,3.35,1,25.9,1,43.2,0,82.3,1,1,1,K04,G08
23AM100351020,20231022,114534,1,B03,F ,56,20,L-FM-J668-05,2023/10/22 11:43,2023/10/22 11:45,92,109,110.2,247,24,A,113,110.2,935,56,Y,2023/10/22 11:45,108,20,E101B032023102210040,L-FM-J668-05,J668  ,FM ,B03,20231022,1,20,89,0,2023/10/22 13:13,1.168,1,94.2,1,56.58,1,3.15,1,26.9,1,44.9,0,85.1,1,1,1,K05,G08
23AL200930020,20231021,205210,3,B03,F ,46,20,L-FM-J668-05,2023/10/21 20:50,2023/10/21 20:52,92,109,112.1,251,24,C,111,112.1,1260,46,Y,2023/10/21 20:52,109,20,E101B032023102130012,L-FM-J668-05,J668  ,FM ,B03,20231021,3,20,88.7,0,2023/10/21 22:41,1.167,1,93.7,1,56.31,1,3.42,1,28,1,45.3,0,83.5,1,1,1,K04,G09
23AL104459020,20231021,112746,1,B03,F ,56,20,L-FM-J668-05,2023/10/21 11:25,2023/10/21 11:27,92,109,111.9,59,25,A,127,111.9,1158,56,Y,2023/10/21 11:27,109,20,E101B032023102110056,L-FM-J668-05,J668  ,FM ,B03,20231021,1,20,87.9,0,2023/10/21 13:08,1.168,1,94.6,1,56.63,1,3.16,1,26.4,1,44,0,82.7,1,1,1,K04,G08
23AK233522020,20231021,1924,3,B03,F ,46,20,L-FM-J668-05,2023/10/21 0:17,2023/10/21 0:19,92,109,109.5,8,24,C,102,109.5,655,46,Y,2023/10/21 0:19,108,20,E101B032023102030060,L-FM-J668-05,J668  ,FM ,B03,20231020,3,20,86.6,0,2023/10/21 2:26,1.169,1,94.7,1,57.4,1,3.53,1,27.5,1,44.4,0,81.2,1,1,1,K04,G07
23AN092701019,20231023,101507,1,B03,F ,56,19,L-FM-J668-05,2023/10/23 10:13,2023/10/23 10:15,92,109,110.9,256,24,A,115,110.9,471,56,Y,2023/10/23 10:15,108,20,E101B032023102310025,L-FM-J668-05,J668  ,FM ,B03,20231023,1,19,89.2,0,2023/10/23 12:36,1.169,1,93.7,1,56.11,1,3.16,1,26.4,1,44.1,0,85.4,1,1,1,K02,G08
23AM203255019,20231022,211416,3,B03,F ,50,19,L-FM-J668-05,2023/10/22 21:12,2023/10/22 21:14,92,109,112.8,248,25,C,90,112.8,966,50,Y,2023/10/22 21:14,109,20,E101B032023102230017,L-FM-J668-05,J668  ,FM ,B03,20231022,3,19,92.8,0,2023/10/22 23:14,1.167,1,93.7,1,56.59,1,3.32,1,26.5,1,43.4,0,81.9,1,1,1,K04,G08
23AM100351019,20231022,114331,1,B03,F ,56,19,L-FM-J668-05,2023/10/22 11:41,2023/10/22 11:43,92,109,109.3,64,24,A,101,109.3,982,56,Y,2023/10/22 11:43,108,20,E101B032023102210040,L-FM-J668-05,J668  ,FM ,B03,20231022,1,19,89,0,2023/10/22 13:13,1.165,1,93.8,1,55.75,1,3.16,1,26.7,1,44.8,0,86,1,1,1,K05,G08
23AL200930019,20231021,205008,3,B03,F ,46,19,L-FM-J668-05,2023/10/21 20:48,2023/10/21 20:50,92,109,112.1,56,24,C,125,112.1,1076,46,Y,2023/10/21 20:50,109,20,E101B032023102130012,L-FM-J668-05,J668  ,FM ,B03,20231021,3,19,88.7,0,2023/10/21 22:41,1.169,1,94.1,1,52.21,1,3.21,1,27.7,1,45.2,0,84,1,1,1,K04,G09
23AL104459019,20231021,112543,1,B03,F ,56,19,L-FM-J668-05,2023/10/21 11:23,2023/10/21 11:25,92,109,111.3,249,25,A,108,111.3,1006,56,Y,2023/10/21 11:25,109,20,E101B032023102110056,L-FM-J668-05,J668  ,FM ,B03,20231021,1,19,87.9,0,2023/10/21 13:04,1.169,1,94.1,1,56.94,1,3.19,1,26.6,1,44.2,0,83.4,1,1,1,K04,G08
23AK233522019,20231021,1723,3,B03,F ,46,19,L-FM-J668-05,2023/10/21 0:15,2023/10/21 0:17,92,109,108.8,237,24,C,103,108.8,624,46,Y,2023/10/21 0:17,108,20,E101B032023102030060,L-FM-J668-05,J668  ,FM ,B03,20231020,3,19,86.6,0,2023/10/21 2:23,1.171,1,94.6,1,57.63,1,3.51,1,27.7,1,44.7,0,82,1,1,1,K04,G07
23AN092701018,20231023,101305,1,B03,F ,56,18,L-FM-J668-05,2023/10/23 10:11,2023/10/23 10:13,92,109,109.8,261,24,A,119,109.8,829,56,Y,2023/10/23 10:13,108,20,E101B032023102310024,L-FM-J668-05,J668  ,FM ,B03,20231023,1,18,91.1,0,2023/10/23 12:36,1.173,1,94.3,1,55.26,1,3.25,1,26.2,1,43.8,0,85.1,1,1,1,K02,G08
23AM203255018,20231022,211213,3,B03,F ,50,18,L-FM-J668-05,2023/10/22 21:10,2023/10/22 21:12,92,109,112.3,233,24,C,114,112.3,720,50,Y,2023/10/22 21:12,108,20,E101B032023102230016,L-FM-J668-05,J668  ,FM ,B03,20231022,3,18,92.3,0,2023/10/22 23:11,1.165,1,93.6,1,56.88,1,3.23,1,26.4,1,43.5,0,82,1,1,1,K04,G08
23AM100351018,20231022,114014,1,B03,F ,56,18,L-FM-J668-05,2023/10/22 11:38,2023/10/22 11:40,92,109,113.2,241,24,A,121,113.2,985,56,Y,2023/10/22 11:40,108,20,E101B032023102210039,L-FM-J668-05,J668  ,FM ,B03,20231022,1,18,88.4,0,2023/10/22 13:59,1.166,1,93.4,1,53.93,1,3.24,1,26.5,1,43,0,79.5,1,1,1,K04,G07
23AL200930018,20231021,204757,3,B03,F ,46,18,L-FM-J668-05,2023/10/21 20:46,2023/10/21 20:47,92,109,111.6,232,24,C,125,111.6,1511,46,Y,2023/10/21 20:47,108,20,E101B032023102130011,L-FM-J668-05,J668  ,FM ,B03,20231021,3,18,89.9,0,2023/10/21 22:43,1.17,1,93.7,1,55.33,1,3.35,1,26.9,1,43.9,0,81.8,1,1,1,K04,G08
23AL104459018,20231021,112341,1,B03,F ,56,18,L-FM-J668-05,2023/10/21 11:21,2023/10/21 11:23,92,109,108.6,220,25,A,97,108.6,189,56,Y,2023/10/21 11:23,109,20,E101B032023102110055,L-FM-J668-05,J668  ,FM ,B03,20231021,1,18,90,0,2023/10/21 13:01,1.172,1,94.1,1,56.8,1,3.21,1,26.6,1,44.2,0,84,1,1,1,K04,G08
23AK233522018,20231021,1523,3,B03,F ,46,18,L-FM-J668-05,2023/10/21 0:13,2023/10/21 0:15,92,109,108.9,238,25,C,105,108.9,1583,46,Y,2023/10/21 0:15,109,20,E101B032023102030059,L-FM-J668-05,J668  ,FM ,B03,20231020,3,18,90,0,2023/10/21 3:16,1.169,1,94.1,1,58.36,1,3.35,1,26.9,1,44.2,0,82.4,1,1,1,K05,G08
23AN092701017,20231023,101104,1,B03,F ,56,17,L-FM-J668-05,2023/10/23 10:09,2023/10/23 10:11,92,109,111.8,246,25,A,125,111.8,346,56,Y,2023/10/23 10:11,108,20,E101B032023102310024,L-FM-J668-05,J668  ,FM ,B03,20231023,1,17,91.1,0,2023/10/23 12:36,1.171,1,93.1,1,56.23,1,3.28,1,26.7,1,44.1,0,83.9,1,1,1,K02,G08
23AM203255017,20231022,211011,3,B03,F ,50,17,L-FM-J668-05,2023/10/22 21:08,2023/10/22 21:10,92,109,109.7,259,25,C,125,109.7,633,50,Y,2023/10/22 21:10,109,20,E101B032023102230016,L-FM-J668-05,J668  ,FM ,B03,20231022,3,17,92.3,0,2023/10/22 23:07,1.162,1,93.2,1,56.61,1,3.4,1,26.5,1,43.9,0,84.2,1,1,1,K04,G08
23AM100351017,20231022,113812,1,B03,F ,56,17,L-FM-J668-05,2023/10/22 11:36,2023/10/22 11:38,92,109,112.2,236,25,A,96,112.2,522,56,Y,2023/10/22 11:38,109,20,E101B032023102210039,L-FM-J668-05,J668  ,FM ,B03,20231022,1,17,88.4,0,2023/10/22 13:55,1.169,1,94.1,1,55.11,1,3.25,1,26.7,1,43.1,0,79,1,1,1,K04,G07
23AL200930017,20231021,204555,3,B03,F ,46,17,L-FM-J668-05,2023/10/21 20:44,2023/10/21 20:45,92,109,113.2,236,24,C,116,113.2,1454,46,Y,2023/10/21 20:45,108,20,E101B032023102130011,L-FM-J668-05,J668  ,FM ,B03,20231021,3,17,89.9,0,2023/10/21 22:40,1.168,1,94.1,1,53.41,1,3.29,1,26.3,1,43.3,0,81.8,1,1,1,K04,G08
