0,1,2,3,4,5,6,7,8,9,10,11,12,13
3.0,48.0,27.0,86.0,100.0,104.2,218.0,21.0,69.0,104.2,954.0,48.0,100.0,48.7
3.0,48.0,28.0,84.0,97.0,104.0,235.0,22.0,73.0,104.0,1346.0,48.0,98.0,48.7
3.0,48.0,29.0,77.0,91.0,104.0,204.0,21.0,77.0,104.0,1133.0,48.0,90.0,48.6
3.0,48.0,30.0,78.0,91.0,104.0,205.0,22.0,75.0,104.0,479.0,48.0,91.0,48.6
3.0,48.0,31.0,77.0,91.0,103.4,204.0,21.0,77.0,103.4,1099.0,48.0,90.0,48.6
3.0,48.0,32.0,77.0,91.0,103.5,198.0,21.0,79.0,103.5,661.0,48.0,90.0,48.6
3.0,48.0,33.0,83.0,97.0,103.6,211.0,21.0,69.0,103.6,963.0,48.0,96.0,51.6
3.0,48.0,34.0,78.0,92.0,104.3,214.0,21.0,70.0,104.3,1012.0,48.0,91.0,51.6
3.0,48.0,35.0,77.0,90.0,105.4,203.0,21.0,77.0,105.4,1631.0,48.0,89.0,51.0
3.0,48.0,36.0,77.0,90.0,105.2,209.0,21.0,80.0,105.2,1362.0,48.0,89.0,51.0
3.0,48.0,37.0,80.0,93.0,103.9,208.0,21.0,77.0,103.9,881.0,48.0,93.0,50.4
3.0,48.0,38.0,77.0,90.0,105.7,215.0,21.0,80.0,105.7,915.0,48.0,90.0,50.4
3.0,48.0,39.0,87.0,111.0,104.1,238.0,21.0,70.0,104.1,745.0,48.0,110.0,49.9
3.0,48.0,40.0,81.0,95.0,103.8,222.0,21.0,73.0,103.8,944.0,48.0,93.0,49.9
3.0,48.0,43.0,79.0,92.0,103.0,209.0,21.0,87.0,103.0,406.0,48.0,92.0,48.1
3.0,48.0,44.0,86.0,100.0,103.9,34.0,21.0,75.0,103.9,1253.0,48.0,100.0,48.1
3.0,48.0,45.0,79.0,93.0,103.5,214.0,21.0,83.0,103.5,403.0,48.0,91.0,48.2
3.0,48.0,46.0,82.0,96.0,104.2,217.0,21.0,74.0,104.2,175.0,48.0,95.0,48.2
3.0,48.0,47.0,82.0,116.0,104.2,217.0,21.0,79.0,104.2,175.0,48.0,114.0,48.0
3.0,48.0,48.0,82.0,116.0,104.2,217.0,21.0,83.0,104.2,175.0,48.0,115.0,48.0
3.0,26.0,1.0,82.0,116.0,105.0,26.0,21.0,66.0,105.0,1214.0,26.0,116.0,48.8
3.0,26.0,1.0,82.0,116.0,105.0,26.0,21.0,66.0,105.0,1214.0,26.0,116.0,49.5
3.0,26.0,2.0,90.0,113.0,104.0,238.0,22.0,77.0,104.0,1131.0,26.0,113.0,48.8
3.0,26.0,2.0,90.0,113.0,104.0,238.0,22.0,77.0,104.0,1131.0,26.0,113.0,49.5
3.0,26.0,3.0,90.0,116.0,104.0,238.0,21.0,76.0,104.0,1131.0,26.0,115.0,49.0
3.0,26.0,3.0,90.0,116.0,104.0,238.0,21.0,76.0,104.0,1131.0,26.0,115.0,49.0
3.0,26.0,4.0,90.0,116.0,104.0,238.0,21.0,74.0,104.0,1131.0,26.0,115.0,49.0
3.0,26.0,4.0,90.0,116.0,104.0,238.0,21.0,74.0,104.0,1131.0,26.0,115.0,49.0
3.0,26.0,5.0,87.0,100.0,104.5,215.0,21.0,75.0,104.5,1032.0,26.0,100.0,48.6
3.0,26.0,5.0,87.0,100.0,104.5,215.0,21.0,75.0,104.5,1032.0,26.0,100.0,47.3
3.0,26.0,6.0,82.0,96.0,104.1,222.0,21.0,81.0,104.1,863.0,26.0,95.0,48.6
3.0,26.0,7.0,80.0,94.0,103.4,213.0,22.0,80.0,103.4,879.0,26.0,93.0,49.4
3.0,26.0,8.0,79.0,93.0,103.9,222.0,21.0,77.0,103.9,1066.0,26.0,91.0,49.4
3.0,26.0,9.0,81.0,94.0,104.2,208.0,21.0,80.0,104.2,531.0,26.0,93.0,50.6
3.0,26.0,10.0,84.0,98.0,103.7,225.0,21.0,78.0,103.7,1416.0,26.0,97.0,50.6
3.0,26.0,11.0,85.0,98.0,103.5,216.0,21.0,77.0,103.5,926.0,26.0,97.0,48.7
3.0,26.0,12.0,82.0,95.0,103.9,218.0,21.0,71.0,103.9,1032.0,26.0,94.0,48.7
3.0,26.0,13.0,79.0,92.0,104.2,204.0,22.0,86.0,104.2,169.0,26.0,92.0,51.5
3.0,26.0,14.0,79.0,93.0,103.4,206.0,22.0,84.0,103.4,847.0,26.0,92.0,51.5
3.0,26.0,15.0,77.0,90.0,104.5,200.0,22.0,79.0,104.5,440.0,26.0,90.0,50.5
3.0,26.0,16.0,80.0,94.0,104.0,195.0,21.0,78.0,104.0,1118.0,26.0,94.0,50.5
3.0,26.0,17.0,77.0,90.0,104.4,195.0,21.0,80.0,104.4,1338.0,26.0,89.0,49.6
3.0,26.0,18.0,80.0,93.0,103.5,201.0,21.0,77.0,103.5,1498.0,26.0,92.0,49.6
3.0,26.0,19.0,88.0,112.0,103.6,226.0,21.0,80.0,103.6,1709.0,26.0,111.0,49.8
3.0,26.0,20.0,82.0,96.0,104.2,206.0,22.0,78.0,104.2,692.0,26.0,96.0,49.8
3.0,26.0,21.0,84.0,98.0,103.6,218.0,21.0,78.0,103.6,1131.0,26.0,98.0,49.4
1.0,5.0,1.0,84.0,116.0,103.6,218.0,21.0,68.0,103.6,1131.0,5.0,115.0,48.8
1.0,5.0,1.0,84.0,116.0,103.6,218.0,21.0,68.0,103.6,1131.0,5.0,115.0,49.5
1.0,5.0,2.0,87.0,101.0,103.8,198.0,21.0,73.0,103.8,891.0,5.0,100.0,48.8
1.0,5.0,2.0,87.0,101.0,103.8,198.0,21.0,73.0,103.8,891.0,5.0,100.0,49.5
1.0,5.0,3.0,87.0,116.0,103.8,198.0,22.0,68.0,103.8,891.0,5.0,116.0,49.0
1.0,5.0,3.0,87.0,116.0,103.8,198.0,22.0,68.0,103.8,891.0,5.0,116.0,49.0
1.0,5.0,4.0,87.0,116.0,103.8,198.0,21.0,76.0,103.8,891.0,5.0,115.0,49.0
1.0,5.0,4.0,87.0,116.0,103.8,198.0,21.0,76.0,103.8,891.0,5.0,115.0,49.0
1.0,5.0,5.0,87.0,116.0,103.8,198.0,21.0,73.0,103.8,891.0,5.0,116.0,48.6
1.0,5.0,5.0,87.0,116.0,103.8,198.0,21.0,73.0,103.8,891.0,5.0,116.0,47.3
3.0,14.0,1.0,100.0,116.0,105.7,88.0,20.0,74.0,105.7,578.0,14.0,116.0,50.8
3.0,14.0,2.0,100.0,116.0,105.7,88.0,20.0,69.0,105.7,578.0,14.0,116.0,49.2
3.0,14.0,3.0,88.0,111.0,101.1,257.0,20.0,79.0,101.1,964.0,14.0,111.0,51.6
3.0,14.0,4.0,89.0,112.0,100.8,231.0,21.0,72.0,100.8,1058.0,14.0,112.0,51.3
3.0,14.0,5.0,86.0,102.0,100.8,220.0,22.0,74.0,100.8,1266.0,14.0,102.0,50.9
3.0,14.0,6.0,84.0,100.0,100.9,217.0,20.0,74.0,100.9,903.0,14.0,99.0,50.8
3.0,14.0,7.0,83.0,98.0,100.7,233.0,20.0,81.0,100.7,1509.0,14.0,97.0,52.1
3.0,14.0,1.0,82.0,97.0,101.1,45.0,21.0,70.0,101.1,493.0,14.0,97.0,54.8
3.0,14.0,8.0,90.0,113.0,100.0,230.0,21.0,72.0,100.0,1216.0,14.0,113.0,50.4
3.0,14.0,2.0,72.0,88.0,100.6,9.0,21.0,74.0,100.6,1049.0,14.0,88.0,54.5
3.0,14.0,9.0,90.0,116.0,100.0,230.0,21.0,76.0,100.0,1216.0,14.0,115.0,52.2
3.0,14.0,3.0,72.0,87.0,101.5,215.0,21.0,81.0,101.5,752.0,14.0,87.0,54.3
3.0,14.0,10.0,90.0,114.0,100.6,241.0,22.0,70.0,100.6,707.0,14.0,113.0,52.1
3.0,14.0,4.0,77.0,93.0,101.3,208.0,20.0,82.0,101.3,1305.0,14.0,92.0,53.8
3.0,14.0,5.0,72.0,87.0,102.8,192.0,20.0,81.0,102.8,1765.0,14.0,87.0,53.5
3.0,14.0,11.0,90.0,114.0,101.0,233.0,20.0,80.0,101.0,319.0,14.0,112.0,50.9
3.0,14.0,6.0,72.0,87.0,102.8,193.0,21.0,86.0,102.8,808.0,14.0,87.0,55.8
3.0,14.0,12.0,84.0,100.0,101.1,234.0,22.0,82.0,101.1,1007.0,14.0,100.0,51.0
3.0,14.0,7.0,72.0,87.0,105.2,8.0,20.0,88.0,105.2,1564.0,14.0,86.0,53.9
3.0,14.0,8.0,72.0,87.0,104.6,11.0,20.0,84.0,104.6,317.0,14.0,86.0,52.9
3.0,14.0,9.0,72.0,87.0,104.4,197.0,20.0,86.0,104.4,1587.0,14.0,86.0,53.5
3.0,14.0,10.0,72.0,87.0,103.4,18.0,21.0,85.0,103.4,1172.0,14.0,87.0,52.3
3.0,14.0,11.0,72.0,87.0,105.0,205.0,20.0,83.0,105.0,1231.0,14.0,86.0,52.9
3.0,14.0,12.0,72.0,87.0,103.0,192.0,20.0,84.0,103.0,731.0,14.0,86.0,53.7
1.0,20.0,1.0,87.0,116.0,103.8,198.0,21.0,58.0,103.8,891.0,20.0,115.0,47.3
1.0,20.0,2.0,85.0,101.0,101.5,210.0,20.0,70.0,101.5,1333.0,20.0,100.0,52.8
1.0,20.0,3.0,82.0,98.0,100.7,212.0,20.0,77.0,100.7,123.0,20.0,98.0,52.4
1.0,20.0,4.0,90.0,114.0,100.9,240.0,20.0,77.0,100.9,1066.0,20.0,113.0,50.9
1.0,20.0,5.0,90.0,116.0,100.9,240.0,20.0,72.0,100.9,1066.0,20.0,116.0,50.8
1.0,20.0,6.0,89.0,113.0,100.6,220.0,21.0,74.0,100.6,912.0,20.0,112.0,49.8
1.0,20.0,7.0,89.0,116.0,100.6,220.0,21.0,76.0,100.6,912.0,20.0,116.0,52.2
1.0,20.0,8.0,90.0,114.0,100.3,43.0,20.0,73.0,100.3,722.0,20.0,113.0,49.6
1.0,20.0,9.0,90.0,116.0,100.3,43.0,21.0,72.0,100.3,722.0,20.0,115.0,48.7
1.0,20.0,10.0,90.0,116.0,100.3,43.0,22.0,74.0,100.3,722.0,20.0,116.0,49.6
1.0,20.0,11.0,90.0,116.0,100.3,43.0,20.0,70.0,100.3,722.0,20.0,116.0,48.5
1.0,20.0,12.0,90.0,116.0,100.3,43.0,21.0,71.0,100.3,722.0,20.0,116.0,50.0
1.0,20.0,13.0,89.0,112.0,100.5,235.0,20.0,72.0,100.5,890.0,20.0,112.0,49.2
1.0,20.0,14.0,88.0,112.0,101.2,243.0,20.0,74.0,101.2,593.0,20.0,111.0,50.1
1.0,20.0,15.0,90.0,113.0,100.3,247.0,20.0,72.0,100.3,765.0,20.0,113.0,50.3
1.0,20.0,16.0,82.0,98.0,101.2,217.0,20.0,76.0,101.2,894.0,20.0,98.0,49.9
1.0,20.0,17.0,81.0,97.0,101.1,218.0,21.0,79.0,101.1,1408.0,20.0,97.0,50.2
1.0,20.0,18.0,80.0,95.0,100.6,190.0,20.0,74.0,100.6,1357.0,20.0,94.0,52.6
3.0,18.0,1.0,85.0,116.0,105.8,219.0,22.0,69.0,105.8,1399.0,18.0,116.0,64.4
3.0,18.0,2.0,82.0,96.0,101.6,205.0,21.0,78.0,101.6,1405.0,18.0,96.0,64.4
3.0,18.0,3.0,78.0,91.0,103.1,205.0,22.0,79.0,103.1,1210.0,18.0,92.0,62.6
3.0,18.0,4.0,77.0,91.0,103.4,185.0,21.0,79.0,103.4,427.0,18.0,90.0,62.6
3.0,18.0,5.0,80.0,94.0,104.3,221.0,21.0,80.0,104.3,455.0,18.0,92.0,61.6
3.0,18.0,6.0,77.0,90.0,103.2,190.0,21.0,76.0,103.2,1063.0,18.0,90.0,61.6
3.0,18.0,7.0,77.0,91.0,103.3,187.0,21.0,81.0,103.3,1537.0,18.0,90.0,60.7
3.0,18.0,8.0,77.0,90.0,104.6,12.0,21.0,79.0,104.6,241.0,18.0,89.0,60.7
3.0,18.0,9.0,77.0,90.0,104.2,203.0,22.0,80.0,104.2,1194.0,18.0,89.0,61.0
3.0,18.0,10.0,78.0,92.0,103.5,198.0,22.0,79.0,103.5,891.0,18.0,92.0,61.0
3.0,18.0,11.0,83.0,96.0,103.9,216.0,21.0,78.0,103.9,1015.0,18.0,96.0,62.0
3.0,18.0,12.0,77.0,90.0,103.3,194.0,22.0,81.0,103.3,1025.0,18.0,90.0,62.0
3.0,18.0,13.0,77.0,91.0,103.7,203.0,22.0,81.0,103.7,668.0,18.0,91.0,64.9
3.0,18.0,14.0,77.0,90.0,102.3,194.0,21.0,82.0,102.3,872.0,18.0,89.0,64.9
3.0,18.0,15.0,82.0,95.0,103.7,207.0,21.0,79.0,103.7,605.0,18.0,95.0,64.0
3.0,18.0,16.0,77.0,90.0,103.4,195.0,21.0,79.0,103.4,1262.0,18.0,89.0,64.0
3.0,90.0,60.0,83.0,99.0,105.6,42.0,30.0,98.0,105.6,160.0,90.0,99.0,60.4
3.0,90.0,61.0,86.0,102.0,105.7,44.0,31.0,98.0,105.7,147.0,90.0,100.0,60.5
3.0,90.0,62.0,83.0,98.0,106.4,45.0,30.0,100.0,106.4,153.0,90.0,98.0,60.5
3.0,90.0,63.0,83.0,98.0,105.9,44.0,30.0,99.0,105.9,158.0,90.0,99.0,60.4
3.0,90.0,64.0,83.0,98.0,107.0,46.0,30.0,98.0,107.0,150.0,90.0,98.0,60.4
3.0,90.0,65.0,83.0,98.0,106.3,44.0,31.0,98.0,106.3,151.0,90.0,97.0,59.2
3.0,90.0,66.0,83.0,98.0,105.8,43.0,31.0,98.0,105.8,156.0,90.0,98.0,59.2
3.0,90.0,67.0,83.0,98.0,107.5,46.0,31.0,99.0,107.5,145.0,90.0,97.0,59.8
3.0,90.0,68.0,83.0,98.0,107.9,47.0,30.0,99.0,107.9,145.0,90.0,97.0,59.8
3.0,90.0,69.0,83.0,98.0,108.5,48.0,31.0,100.0,108.5,141.0,90.0,97.0,57.9
3.0,90.0,70.0,88.0,103.0,106.0,48.0,30.0,93.0,106.0,150.0,90.0,102.0,57.9
3.0,90.0,71.0,85.0,101.0,105.7,45.0,31.0,97.0,105.7,139.0,90.0,99.0,55.6
3.0,90.0,72.0,85.0,101.0,105.9,45.0,30.0,96.0,105.9,152.0,90.0,101.0,55.6
3.0,90.0,73.0,84.0,99.0,105.8,43.0,31.0,97.0,105.8,153.0,90.0,99.0,57.2
3.0,90.0,74.0,84.0,99.0,105.6,43.0,32.0,95.0,105.6,159.0,90.0,98.0,57.2
3.0,90.0,75.0,89.0,105.0,105.9,46.0,31.0,97.0,105.9,157.0,90.0,104.0,59.2
3.0,90.0,76.0,91.0,107.0,105.8,48.0,30.0,91.0,105.8,154.0,90.0,106.0,59.2
3.0,90.0,77.0,83.0,98.0,108.0,47.0,31.0,97.0,108.0,149.0,90.0,97.0,77.0
3.0,90.0,78.0,83.0,98.0,106.0,45.0,32.0,98.0,106.0,155.0,90.0,98.0,77.0
3.0,90.0,79.0,83.0,98.0,105.7,46.0,31.0,95.0,105.7,151.0,90.0,99.0,60.6
3.0,90.0,80.0,91.0,107.0,105.7,48.0,30.0,94.0,105.7,150.0,90.0,105.0,60.6
3.0,90.0,81.0,88.0,103.0,106.0,47.0,31.0,97.0,106.0,146.0,90.0,104.0,61.2
3.0,90.0,82.0,88.0,104.0,105.6,45.0,32.0,97.0,105.6,157.0,90.0,103.0,61.2
3.0,90.0,83.0,90.0,105.0,105.6,46.0,30.0,95.0,105.6,158.0,90.0,105.0,60.2
3.0,90.0,84.0,90.0,105.0,105.7,46.0,31.0,97.0,105.7,155.0,90.0,105.0,60.2
3.0,90.0,85.0,83.0,98.0,106.8,42.0,31.0,98.0,106.8,159.0,90.0,98.0,60.5
3.0,90.0,86.0,83.0,98.0,106.7,44.0,31.0,97.0,106.7,154.0,90.0,120.0,60.5
3.0,90.0,87.0,83.0,98.0,106.5,45.0,31.0,95.0,106.5,154.0,90.0,100.0,59.8
3.0,90.0,88.0,83.0,98.0,106.6,44.0,30.0,98.0,106.6,153.0,90.0,98.0,59.8
3.0,90.0,89.0,83.0,98.0,109.1,48.0,32.0,99.0,109.1,149.0,90.0,98.0,58.0
3.0,90.0,90.0,93.0,108.0,106.0,49.0,31.0,95.0,106.0,155.0,90.0,106.0,58.0
1.0,180.0,1.0,98.0,125.0,117.7,16.0,27.0,89.0,117.7,63.0,180.0,123.0,62.9
1.0,180.0,2.0,91.0,106.0,109.2,16.0,32.0,97.0,109.2,56.0,180.0,105.0,62.9
1.0,180.0,3.0,91.0,106.0,111.2,15.0,31.0,100.0,111.2,60.0,180.0,105.0,61.0
1.0,180.0,4.0,91.0,106.0,113.9,17.0,32.0,102.0,113.9,51.0,180.0,105.0,61.0
1.0,180.0,5.0,91.0,106.0,106.4,13.0,31.0,104.0,106.4,57.0,180.0,105.0,61.4
1.0,90.0,1.0,96.0,111.0,106.3,21.0,30.0,69.0,106.3,80.0,90.0,110.0,61.5
1.0,180.0,6.0,91.0,106.0,111.3,15.0,32.0,98.0,111.3,36.0,180.0,105.0,61.4
1.0,90.0,2.0,85.0,100.0,108.6,19.0,30.0,94.0,108.6,62.0,90.0,98.0,61.5
1.0,90.0,3.0,85.0,100.0,109.1,18.0,30.0,98.0,109.1,77.0,90.0,99.0,62.0
1.0,180.0,7.0,91.0,106.0,111.3,15.0,30.0,101.0,111.3,49.0,180.0,105.0,61.9
1.0,90.0,4.0,85.0,100.0,108.9,17.0,30.0,99.0,108.9,78.0,90.0,99.0,62.0
1.0,180.0,8.0,91.0,106.0,115.9,16.0,31.0,103.0,115.9,53.0,180.0,105.0,61.9
1.0,90.0,5.0,85.0,100.0,112.4,19.0,30.0,100.0,112.4,67.0,90.0,100.0,59.9
1.0,180.0,9.0,91.0,106.0,111.4,14.0,32.0,105.0,111.4,39.0,180.0,105.0,60.5
1.0,90.0,6.0,85.0,100.0,110.6,18.0,30.0,103.0,110.6,67.0,90.0,99.0,59.9
1.0,180.0,10.0,91.0,106.0,109.2,14.0,32.0,102.0,109.2,55.0,180.0,105.0,60.5
1.0,90.0,7.0,85.0,100.0,112.8,20.0,30.0,103.0,112.8,78.0,90.0,99.0,59.8
1.0,180.0,11.0,91.0,106.0,106.9,14.0,32.0,101.0,106.9,55.0,180.0,105.0,60.4
1.0,90.0,8.0,85.0,100.0,110.3,18.0,30.0,104.0,110.3,68.0,90.0,100.0,59.8
1.0,180.0,12.0,91.0,106.0,110.4,14.0,31.0,98.0,110.4,37.0,180.0,105.0,60.4
1.0,90.0,9.0,85.0,100.0,110.0,17.0,30.0,100.0,110.0,59.0,90.0,99.0,59.1
1.0,180.0,13.0,91.0,106.0,110.1,11.0,31.0,101.0,110.1,41.0,180.0,105.0,61.1
1.0,90.0,10.0,85.0,100.0,109.4,17.0,30.0,101.0,109.4,66.0,90.0,99.0,59.1
1.0,180.0,14.0,91.0,106.0,111.4,12.0,32.0,102.0,111.4,46.0,180.0,105.0,61.1
1.0,90.0,11.0,85.0,100.0,105.7,16.0,30.0,101.0,105.7,85.0,90.0,100.0,59.2
1.0,180.0,15.0,91.0,106.0,107.4,11.0,32.0,103.0,107.4,49.0,180.0,105.0,60.7
1.0,90.0,12.0,85.0,100.0,108.5,18.0,30.0,99.0,108.5,67.0,90.0,101.0,59.2
1.0,180.0,16.0,91.0,106.0,108.2,10.0,31.0,101.0,108.2,44.0,180.0,104.0,60.7
1.0,90.0,13.0,85.0,100.0,107.2,17.0,30.0,98.0,107.2,74.0,90.0,100.0,59.8
1.0,180.0,17.0,91.0,106.0,114.2,16.0,32.0,101.0,114.2,58.0,180.0,106.0,59.4
1.0,90.0,14.0,85.0,100.0,107.5,17.0,32.0,98.0,107.5,79.0,90.0,99.0,59.8
1.0,180.0,18.0,91.0,106.0,109.4,15.0,30.0,104.0,109.4,53.0,180.0,104.0,59.4
1.0,72.0,1.0,89.0,106.0,106.4,49.0,32.0,92.0,106.4,151.0,72.0,105.0,57.1
1.0,90.0,15.0,85.0,100.0,109.9,17.0,30.0,100.0,109.9,86.0,90.0,99.0,63.2
1.0,180.0,19.0,91.0,106.0,112.2,16.0,32.0,100.0,112.2,49.0,180.0,105.0,59.3
1.0,72.0,2.0,83.0,99.0,107.3,47.0,30.0,97.0,107.3,162.0,72.0,98.0,57.1
1.0,90.0,16.0,85.0,100.0,110.8,18.0,30.0,100.0,110.8,67.0,90.0,99.0,63.2
1.0,72.0,3.0,83.0,99.0,109.9,48.0,32.0,98.0,109.9,159.0,72.0,97.0,58.0
1.0,180.0,20.0,91.0,106.0,107.8,10.0,32.0,103.0,107.8,36.0,180.0,106.0,59.3
1.0,90.0,17.0,85.0,100.0,105.9,16.0,30.0,102.0,105.9,69.0,90.0,99.0,63.2
1.0,72.0,4.0,83.0,99.0,107.6,43.0,29.0,100.0,107.6,156.0,72.0,99.0,58.0
1.0,180.0,21.0,91.0,106.0,113.9,15.0,31.0,99.0,113.9,58.0,180.0,106.0,59.9
1.0,90.0,18.0,85.0,100.0,113.2,21.0,31.0,99.0,113.2,72.0,90.0,99.0,63.2
1.0,180.0,22.0,91.0,106.0,112.8,16.0,32.0,105.0,112.8,63.0,180.0,105.0,59.9
1.0,90.0,19.0,85.0,100.0,110.1,19.0,31.0,104.0,110.1,70.0,90.0,99.0,63.1
1.0,72.0,5.0,83.0,99.0,108.6,45.0,32.0,99.0,108.6,157.0,72.0,120.0,56.9
1.0,90.0,20.0,85.0,100.0,107.9,17.0,30.0,102.0,107.9,68.0,90.0,98.0,63.1
1.0,180.0,23.0,91.0,106.0,108.8,16.0,31.0,102.0,108.8,58.0,180.0,105.0,60.8
1.0,72.0,6.0,83.0,100.0,109.8,48.0,31.0,95.0,109.8,150.0,72.0,100.0,56.9
1.0,90.0,21.0,87.0,102.0,104.2,14.0,30.0,95.0,104.2,70.0,90.0,101.0,62.5
1.0,180.0,24.0,91.0,106.0,112.1,18.0,32.0,101.0,112.1,49.0,180.0,105.0,60.8
1.0,72.0,7.0,83.0,99.0,108.8,46.0,30.0,97.0,108.8,154.0,72.0,99.0,58.2
1.0,72.0,1.0,83.0,98.0,105.9,45.0,31.0,93.0,105.9,162.0,72.0,98.0,60.5
1.0,90.0,22.0,85.0,100.0,106.1,16.0,31.0,97.0,106.1,60.0,90.0,101.0,62.5
1.0,180.0,25.0,91.0,106.0,111.1,17.0,32.0,102.0,111.1,61.0,180.0,105.0,60.3
1.0,72.0,8.0,83.0,99.0,111.4,49.0,30.0,100.0,111.4,152.0,72.0,99.0,58.2
1.0,72.0,2.0,83.0,98.0,107.0,46.0,30.0,99.0,107.0,145.0,72.0,98.0,60.5
1.0,90.0,23.0,85.0,100.0,105.0,17.0,30.0,97.0,105.0,63.0,90.0,100.0,62.6
1.0,180.0,26.0,91.0,106.0,111.5,16.0,30.0,103.0,111.5,54.0,180.0,105.0,60.3
1.0,72.0,9.0,83.0,99.0,109.7,46.0,30.0,102.0,109.7,155.0,72.0,98.0,58.3
1.0,72.0,3.0,83.0,98.0,107.4,44.0,32.0,99.0,107.4,157.0,72.0,98.0,60.1
1.0,90.0,24.0,85.0,100.0,105.5,18.0,30.0,98.0,105.5,65.0,90.0,100.0,62.6
1.0,180.0,27.0,91.0,106.0,111.5,17.0,30.0,104.0,111.5,62.0,180.0,105.0,60.2
1.0,72.0,10.0,83.0,101.0,110.7,47.0,29.0,102.0,110.7,157.0,72.0,101.0,58.3
1.0,90.0,25.0,85.0,100.0,109.3,17.0,30.0,98.0,109.3,83.0,90.0,99.0,61.0
1.0,72.0,11.0,83.0,99.0,109.2,46.0,31.0,101.0,109.2,154.0,72.0,98.0,58.6
1.0,180.0,28.0,91.0,106.0,110.2,14.0,31.0,102.0,110.2,61.0,180.0,104.0,60.2
1.0,90.0,26.0,85.0,100.0,109.1,17.0,30.0,102.0,109.1,87.0,90.0,100.0,61.0
1.0,72.0,12.0,83.0,99.0,107.6,44.0,30.0,101.0,107.6,157.0,72.0,98.0,58.6
1.0,180.0,29.0,91.0,106.0,113.6,17.0,32.0,104.0,113.6,57.0,180.0,104.0,60.2
1.0,90.0,27.0,89.0,103.0,106.6,17.0,30.0,99.0,106.6,90.0,90.0,102.0,62.1
1.0,72.0,13.0,83.0,99.0,109.5,47.0,31.0,100.0,109.5,154.0,72.0,97.0,61.9
1.0,180.0,30.0,91.0,106.0,112.5,17.0,32.0,104.0,112.5,63.0,180.0,106.0,60.2
1.0,90.0,28.0,85.0,100.0,106.3,16.0,30.0,99.0,106.3,64.0,90.0,98.0,62.1
1.0,72.0,14.0,83.0,99.0,111.0,48.0,32.0,101.0,111.0,151.0,72.0,120.0,61.9
1.0,180.0,31.0,91.0,106.0,111.7,16.0,31.0,104.0,111.7,57.0,180.0,105.0,57.9
1.0,90.0,29.0,85.0,100.0,110.9,17.0,32.0,96.0,110.9,72.0,90.0,99.0,61.0
1.0,72.0,15.0,83.0,100.0,110.4,47.0,29.0,99.0,110.4,152.0,72.0,100.0,60.9
1.0,180.0,32.0,91.0,106.0,111.2,16.0,30.0,101.0,111.2,56.0,180.0,105.0,57.9
1.0,90.0,30.0,85.0,100.0,109.1,17.0,30.0,102.0,109.1,82.0,90.0,99.0,61.0
1.0,72.0,16.0,83.0,99.0,110.4,46.0,31.0,102.0,110.4,157.0,72.0,98.0,60.9
1.0,180.0,33.0,91.0,106.0,110.2,16.0,32.0,103.0,110.2,61.0,180.0,105.0,60.2
1.0,90.0,31.0,85.0,100.0,107.2,17.0,30.0,101.0,107.2,81.0,90.0,99.0,62.2
1.0,72.0,17.0,83.0,100.0,108.5,44.0,30.0,102.0,108.5,154.0,72.0,100.0,59.5
1.0,180.0,34.0,91.0,106.0,113.0,18.0,31.0,102.0,113.0,60.0,180.0,105.0,60.2
1.0,90.0,32.0,85.0,100.0,107.3,17.0,30.0,99.0,107.3,68.0,90.0,99.0,62.2
1.0,72.0,18.0,83.0,99.0,111.3,49.0,30.0,100.0,111.3,157.0,72.0,98.0,59.5
1.0,180.0,35.0,91.0,106.0,107.8,14.0,32.0,103.0,107.8,45.0,180.0,105.0,60.3
1.0,90.0,33.0,85.0,100.0,105.6,16.0,30.0,99.0,105.6,82.0,90.0,99.0,61.2
1.0,72.0,19.0,83.0,99.0,109.8,46.0,30.0,101.0,109.8,153.0,72.0,98.0,60.7
1.0,180.0,36.0,91.0,106.0,104.5,13.0,32.0,100.0,104.5,58.0,180.0,105.0,60.3
1.0,90.0,34.0,85.0,100.0,105.6,16.0,31.0,100.0,105.6,73.0,90.0,100.0,61.2
1.0,72.0,20.0,83.0,99.0,108.7,46.0,29.0,102.0,108.7,155.0,72.0,98.0,60.7
1.0,180.0,37.0,91.0,106.0,110.1,15.0,32.0,99.0,110.1,43.0,180.0,106.0,62.0
1.0,90.0,35.0,85.0,100.0,109.4,18.0,31.0,99.0,109.4,83.0,90.0,100.0,61.4
1.0,72.0,21.0,83.0,99.0,109.1,45.0,32.0,100.0,109.1,158.0,72.0,98.0,60.3
1.0,90.0,36.0,85.0,100.0,109.0,17.0,30.0,102.0,109.0,77.0,90.0,100.0,61.4
1.0,180.0,38.0,91.0,106.0,110.2,14.0,31.0,100.0,110.2,51.0,180.0,104.0,62.0
1.0,90.0,37.0,85.0,100.0,106.4,17.0,30.0,100.0,106.4,79.0,90.0,99.0,64.5
1.0,72.0,22.0,83.0,99.0,108.8,48.0,31.0,96.0,108.8,154.0,72.0,98.0,60.3
1.0,180.0,39.0,91.0,106.0,113.8,16.0,32.0,103.0,113.8,54.0,180.0,105.0,61.9
1.0,72.0,23.0,83.0,99.0,108.5,46.0,30.0,99.0,108.5,158.0,72.0,98.0,58.4
1.0,180.0,40.0,91.0,106.0,110.3,14.0,31.0,105.0,110.3,59.0,180.0,105.0,61.9
